timestamp,open,high,low,close,volume,open_interest
2026-06-01 10:32:00+05:30,22582.3,22595.1,22582.3,22585.75,0,0
2026-06-01 10:33:00+05:30,22585.5,22588.0,22572.1,22572.25,0,0
2026-06-01 10:34:00+05:30,22572.05,22579.3,22567.1,22577.3,0,0
2026-06-01 10:35:00+05:30,22576.9,22579.55,22573.35,22574.95,0,0
2026-06-01 10:36:00+05:30,22573.9,22582.3,22569.45,22580.9,0,0
2026-06-01 10:37:00+05:30,22581.4,22583.35,22578.5,22583.35,0,0
2026-06-01 10:38:00+05:30,22584.15,22603.2,22584.15,22595.7,0,0
2026-06-01 10:39:00+05:30,22595.35,22595.35,22590.15,22592.1,0,0
2026-06-01 10:40:00+05:30,22591.85,22594.8,22586.7,22590.2,0,0
2026-06-01 10:41:00+05:30,22589.9,22599.5,22587.7,22599.5,0,0
2026-06-01 10:42:00+05:30,22599.8,22610.85,22599.8,22610.85,0,0
2026-06-01 10:43:00+05:30,22610.8,22614.4,22597.4,22600.1,0,0
2026-06-01 10:44:00+05:30,22599.9,22602.25,22598.05,22601.8,0,0
2026-06-01 10:45:00+05:30,22601.1,22613.35,22601.1,22613.35,0,0
2026-06-01 10:46:00+05:30,22613.6,22625.85,22613.6,22625.65,0,0
2026-06-01 10:47:00+05:30,22625.4,22632.9,22625.4,22628.1,0,0
2026-06-01 10:48:00+05:30,22627.65,22641.5,22627.3,22640.9,0,0
2026-06-01 10:49:00+05:30,22642.25,22649.3,22642.25,22642.55,0,0
2026-06-01 10:50:00+05:30,22641.85,22646.6,22637.85,22645.1,0,0
2026-06-01 10:51:00+05:30,22644.4,22654.75,22644.3,22654.75,0,0
2026-06-01 10:52:00+05:30,22654.5,22664.2,22654.5,22664.2,0,0
2026-06-01 10:53:00+05:30,22663.85,22667.1,22663.05,22666.5,0,0
2026-06-01 10:54:00+05:30,22666.35,22673.25,22664.85,22673.25,0,0
2026-06-01 10:55:00+05:30,22672.25,22676.8,22671.05,22676.8,0,0
2026-06-01 10:56:00+05:30,22676.7,22679.9,22674.3,22676.7,0,0
2026-06-01 10:57:00+05:30,22676.35,22679.85,22674.2,22674.2,0,0
2026-06-01 10:58:00+05:30,22673.5,22676.55,22662.0,22662.0,0,0
2026-06-01 10:59:00+05:30,22662.15,22663.35,22653.3,22654.15,0,0
2026-06-01 11:00:00+05:30,22654.15,22667.85,22654.15,22666.55,0,0
2026-06-01 11:01:00+05:30,22666.35,22675.95,22666.35,22673.65,0,0
2026-06-01 11:02:00+05:30,22673.15,22675.85,22669.8,22673.65,0,0
2026-06-01 11:03:00+05:30,22673.4,22674.05,22670.75,22673.35,0,0
2026-06-01 11:04:00+05:30,22673.1,22677.75,22673.1,22677.15,0,0
2026-06-01 11:05:00+05:30,22676.75,22679.5,22674.15,22674.15,0,0
2026-06-01 11:06:00+05:30,22673.15,22676.25,22673.15,22675.8,0,0
2026-06-01 11:07:00+05:30,22675.2,22680.6,22675.15,22680.4,0,0
2026-06-01 11:08:00+05:30,22679.4,22682.45,22676.3,22681.15,0,0
2026-06-01 11:09:00+05:30,22680.55,22695.55,22680.55,22693.5,0,0
2026-06-01 11:10:00+05:30,22693.65,22696.8,22692.95,22693.75,0,0
2026-06-01 11:11:00+05:30,22692.9,22693.85,22686.4,22687.7,0,0
2026-06-01 11:12:00+05:30,22687.65,22690.55,22686.9,22689.45,0,0
2026-06-01 11:13:00+05:30,22689.2,22690.9,22685.8,22685.8,0,0
2026-06-01 11:14:00+05:30,22685.85,22693.9,22685.5,22689.6,0,0
2026-06-01 11:15:00+05:30,22689.35,22694.0,22689.15,22691.2,0,0
2026-06-01 11:16:00+05:30,22691.35,22693.35,22686.85,22687.35,0,0
2026-06-01 11:17:00+05:30,22687.6,22695.6,22686.55,22695.5,0,0
2026-06-01 11:18:00+05:30,22695.4,22701.5,22690.05,22691.2,0,0
2026-06-01 11:19:00+05:30,22691.0,22696.4,22690.05,22692.4,0,0
2026-06-01 11:20:00+05:30,22691.3,22691.7,22681.6,22682.5,0,0
2026-06-01 11:21:00+05:30,22681.65,22682.9,22674.95,22675.65,0,0
2026-06-01 11:22:00+05:30,22674.75,22676.1,22666.55,22667.8,0,0
2026-06-01 11:23:00+05:30,22667.55,22669.15,22662.3,22663.3,0,0
2026-06-01 11:24:00+05:30,22663.0,22665.25,22658.15,22658.15,0,0
2026-06-01 11:25:00+05:30,22657.55,22660.85,22657.25,22658.8,0,0
2026-06-01 11:26:00+05:30,22658.5,22659.85,22651.35,22652.05,0,0
2026-06-01 11:27:00+05:30,22651.2,22652.0,22647.15,22649.1,0,0
2026-06-01 11:28:00+05:30,22648.45,22649.15,22642.25,22644.05,0,0
2026-06-01 11:29:00+05:30,22643.45,22644.0,22628.25,22628.85,0,0
2026-06-01 11:30:00+05:30,22628.8,22630.15,22626.7,22627.15,0,0
2026-06-01 11:31:00+05:30,22627.15,22627.9,22625.0,22627.9,0,0
2026-06-01 11:32:00+05:30,22627.1,22628.1,22613.9,22614.45,0,0
2026-06-01 11:33:00+05:30,22613.8,22614.65,22606.75,22609.45,0,0
2026-06-01 11:34:00+05:30,22609.0,22616.0,22607.0,22614.0,0,0
2026-06-01 11:35:00+05:30,22614.0,22621.55,22611.9,22621.5,0,0
2026-06-01 11:36:00+05:30,22621.2,22623.5,22613.95,22614.7,0,0
2026-06-01 11:37:00+05:30,22614.65,22621.55,22613.85,22621.55,0,0
2026-06-01 11:38:00+05:30,22621.1,22632.65,22621.1,22631.85,0,0
2026-06-01 11:39:00+05:30,22631.2,22632.3,22624.55,22629.8,0,0
2026-06-01 11:40:00+05:30,22629.65,22630.7,22626.85,22627.05,0,0
2026-06-01 11:41:00+05:30,22626.3,22628.55,22626.05,22627.7,0,0
2026-06-01 11:42:00+05:30,22627.05,22629.55,22620.5,22621.2,0,0
2026-06-01 11:43:00+05:30,22620.45,22623.05,22618.65,22620.1,0,0
2026-06-01 11:44:00+05:30,22619.65,22620.8,22615.0,22616.2,0,0
2026-06-01 11:45:00+05:30,22616.45,22617.05,22606.9,22607.25,0,0
2026-06-01 11:46:00+05:30,22606.9,22608.5,22601.05,22608.5,0,0
2026-06-01 11:47:00+05:30,22608.6,22616.85,22607.9,22616.85,0,0
2026-06-01 11:48:00+05:30,22616.25,22619.15,22615.2,22617.9,0,0
2026-06-01 11:49:00+05:30,22617.15,22620.95,22615.35,22619.95,0,0
2026-06-01 11:50:00+05:30,22619.3,22624.85,22615.85,22624.25,0,0
2026-06-01 11:51:00+05:30,22624.5,22625.7,22620.1,22621.65,0,0
2026-06-01 11:52:00+05:30,22621.7,22624.6,22620.1,22623.75,0,0
2026-06-01 11:53:00+05:30,22624.0,22625.7,22615.7,22616.6,0,0
2026-06-01 11:54:00+05:30,22616.7,22623.35,22616.0,22621.65,0,0
2026-06-01 11:55:00+05:30,22621.15,22621.85,22613.95,22616.8,0,0
2026-06-01 11:56:00+05:30,22617.25,22617.45,22607.25,22607.3,0,0
2026-06-01 11:57:00+05:30,22607.1,22607.7,22597.85,22598.1,0,0
2026-06-01 11:58:00+05:30,22597.8,22597.8,22579.3,22579.7,0,0
2026-06-01 11:59:00+05:30,22578.75,22578.9,22561.2,22562.05,0,0
2026-06-01 12:00:00+05:30,22562.4,22566.4,22559.95,22562.55,0,0
2026-06-01 12:01:00+05:30,22562.65,22564.3,22556.6,22561.05,0,0
2026-06-01 12:02:00+05:30,22561.15,22570.75,22558.25,22570.75,0,0
2026-06-01 12:03:00+05:30,22571.1,22571.8,22561.7,22565.05,0,0
2026-06-01 12:04:00+05:30,22565.25,22569.85,22565.15,22568.55,0,0
2026-06-01 12:05:00+05:30,22568.2,22575.2,22568.1,22571.45,0,0
2026-06-01 12:06:00+05:30,22570.75,22586.95,22568.7,22583.9,0,0
2026-06-01 12:07:00+05:30,22583.7,22584.85,22578.2,22578.65,0,0
2026-06-01 12:08:00+05:30,22578.15,22582.05,22576.6,22578.55,0,0
2026-06-01 12:09:00+05:30,22578.35,22578.6,22574.4,22575.45,0,0
2026-06-01 12:10:00+05:30,22574.95,22576.75,22570.35,22573.9,0,0
2026-06-01 12:11:00+05:30,22573.9,22578.5,22573.45,22574.3,0,0
2026-06-01 12:12:00+05:30,22574.2,22580.85,22574.15,22580.5,0,0
2026-06-01 12:13:00+05:30,22580.5,22591.5,22580.5,22591.3,0,0
2026-06-01 12:14:00+05:30,22590.6,22600.45,22590.6,22598.45,0,0
2026-06-01 12:15:00+05:30,22597.8,22597.8,22588.75,22590.7,0,0
2026-06-01 12:16:00+05:30,22590.65,22595.85,22590.05,22590.05,0,0
2026-06-01 12:17:00+05:30,22589.6,22590.4,22583.05,22584.05,0,0
2026-06-01 12:18:00+05:30,22583.6,22595.1,22583.3,22594.8,0,0
2026-06-01 12:19:00+05:30,22594.4,22596.45,22590.15,22590.15,0,0
2026-06-01 12:20:00+05:30,22590.15,22591.0,22577.6,22577.6,0,0
2026-06-01 12:21:00+05:30,22577.35,22577.35,22571.4,22575.45,0,0
2026-06-01 12:22:00+05:30,22575.5,22589.15,22575.5,22583.8,0,0
2026-06-01 12:23:00+05:30,22584.4,22585.75,22579.8,22579.8,0,0
2026-06-01 12:24:00+05:30,22579.4,22580.95,22577.35,22580.8,0,0
2026-06-01 12:25:00+05:30,22580.8,22582.35,22579.3,22579.3,0,0
2026-06-01 12:26:00+05:30,22579.7,22585.1,22577.05,22583.45,0,0
2026-06-01 12:27:00+05:30,22582.7,22583.1,22578.6,22578.7,0,0
2026-06-01 12:28:00+05:30,22578.4,22579.55,22574.65,22574.65,0,0
2026-06-01 12:29:00+05:30,22574.0,22577.35,22574.0,22575.55,0,0
2026-06-01 12:30:00+05:30,22575.25,22580.15,22574.2,22577.6,0,0
2026-06-01 12:31:00+05:30,22577.75,22579.65,22576.45,22579.05,0,0
2026-06-01 12:32:00+05:30,22578.7,22579.55,22569.25,22570.55,0,0
2026-06-01 12:33:00+05:30,22570.3,22571.05,22567.95,22569.3,0,0
2026-06-01 12:34:00+05:30,22568.45,22572.65,22568.45,22570.5,0,0
2026-06-01 12:35:00+05:30,22570.0,22578.05,22568.75,22576.3,0,0
2026-06-01 12:36:00+05:30,22576.2,22581.7,22576.2,22579.6,0,0
2026-06-01 12:37:00+05:30,22579.5,22579.65,22576.65,22577.15,0,0
2026-06-01 12:38:00+05:30,22577.8,22584.85,22577.8,22578.95,0,0
2026-06-01 12:39:00+05:30,22578.85,22579.55,22575.2,22575.8,0,0
2026-06-01 12:40:00+05:30,22575.65,22576.45,22571.2,22571.2,0,0
2026-06-01 12:41:00+05:30,22571.25,22571.8,22564.9,22567.85,0,0
2026-06-01 12:42:00+05:30,22567.6,22576.65,22567.1,22574.8,0,0
2026-06-01 12:43:00+05:30,22574.75,22575.4,22570.6,22575.15,0,0
2026-06-01 12:44:00+05:30,22575.35,22579.9,22574.2,22579.9,0,0
2026-06-01 12:45:00+05:30,22579.85,22584.0,22579.65,22579.65,0,0
2026-06-01 12:46:00+05:30,22580.0,22580.7,22576.15,22578.7,0,0
2026-06-01 12:47:00+05:30,22579.55,22592.85,22579.55,22592.85,0,0
2026-06-01 12:48:00+05:30,22592.5,22597.9,22592.5,22593.2,0,0
2026-06-01 12:49:00+05:30,22592.65,22593.55,22585.9,22593.25,0,0
2026-06-01 12:50:00+05:30,22592.95,22595.45,22589.8,22592.05,0,0
2026-06-01 12:51:00+05:30,22591.7,22595.75,22591.6,22592.35,0,0
2026-06-01 12:52:00+05:30,22592.65,22592.85,22588.2,22588.5,0,0
2026-06-01 12:53:00+05:30,22588.55,22592.75,22586.7,22591.9,0,0
2026-06-01 12:54:00+05:30,22591.6,22596.55,22591.6,22593.7,0,0
2026-06-01 12:55:00+05:30,22593.65,22596.15,22587.95,22591.0,0,0
2026-06-01 12:56:00+05:30,22590.4,22591.65,22585.25,22585.45,0,0
2026-06-01 12:57:00+05:30,22584.8,22584.95,22581.05,22582.0,0,0
2026-06-01 12:58:00+05:30,22581.15,22582.35,22570.2,22573.5,0,0
2026-06-01 12:59:00+05:30,22573.1,22583.2,22572.85,22582.05,0,0
2026-06-01 13:00:00+05:30,22581.4,22588.15,22581.4,22582.1,0,0
2026-06-01 13:01:00+05:30,22581.75,22582.55,22575.4,22575.4,0,0
2026-06-01 13:02:00+05:30,22574.65,22575.8,22568.35,22569.5,0,0
2026-06-01 13:03:00+05:30,22568.9,22569.95,22565.25,22565.9,0,0
2026-06-01 13:04:00+05:30,22565.4,22568.35,22564.65,22567.15,0,0
2026-06-01 13:05:00+05:30,22566.45,22570.55,22566.45,22569.5,0,0
2026-06-01 13:06:00+05:30,22569.2,22570.15,22562.9,22563.1,0,0
2026-06-01 13:07:00+05:30,22562.65,22567.95,22562.65,22563.4,0,0
2026-06-01 13:08:00+05:30,22562.9,22563.7,22547.15,22549.35,0,0
2026-06-01 13:09:00+05:30,22549.05,22549.4,22543.5,22544.4,0,0
2026-06-01 13:10:00+05:30,22543.6,22544.1,22535.45,22535.6,0,0
2026-06-01 13:11:00+05:30,22535.35,22536.25,22520.3,22520.5,0,0
2026-06-01 13:12:00+05:30,22519.5,22524.8,22517.1,22523.3,0,0
2026-06-01 13:13:00+05:30,22523.5,22525.1,22518.2,22521.1,0,0
2026-06-01 13:14:00+05:30,22521.05,22529.25,22520.55,22521.15,0,0
2026-06-01 13:15:00+05:30,22520.65,22529.25,22520.05,22528.5,0,0
2026-06-01 13:16:00+05:30,22528.65,22533.6,22527.1,22532.9,0,0
2026-06-01 13:17:00+05:30,22532.65,22534.35,22528.45,22528.45,0,0
2026-06-01 13:18:00+05:30,22528.55,22531.75,22528.4,22531.15,0,0
2026-06-01 13:19:00+05:30,22531.1,22538.45,22530.85,22536.1,0,0
2026-06-01 13:20:00+05:30,22535.75,22540.65,22535.65,22538.05,0,0
2026-06-01 13:21:00+05:30,22537.35,22538.15,22529.9,22530.0,0,0
2026-06-01 13:22:00+05:30,22530.15,22531.0,22528.45,22529.1,0,0
2026-06-01 13:23:00+05:30,22528.5,22533.6,22527.85,22529.85,0,0
2026-06-01 13:24:00+05:30,22529.55,22530.45,22527.8,22528.2,0,0
2026-06-01 13:25:00+05:30,22528.1,22532.85,22526.75,22530.6,0,0
2026-06-01 13:26:00+05:30,22530.75,22531.25,22523.3,22523.7,0,0
2026-06-01 13:27:00+05:30,22523.35,22528.9,22522.55,22528.15,0,0
2026-06-01 13:28:00+05:30,22527.8,22530.45,22527.0,22530.45,0,0
2026-06-01 13:29:00+05:30,22530.3,22541.65,22529.9,22541.1,0,0
2026-06-01 13:30:00+05:30,22541.0,22541.6,22535.95,22536.3,0,0
2026-06-01 13:31:00+05:30,22536.0,22537.4,22533.75,22533.95,0,0
2026-06-01 13:32:00+05:30,22533.8,22543.05,22533.8,22543.05,0,0
2026-06-01 13:33:00+05:30,22543.15,22551.75,22543.15,22548.1,0,0
2026-06-01 13:34:00+05:30,22547.15,22547.15,22539.9,22539.9,0,0
2026-06-01 13:35:00+05:30,22539.6,22540.2,22535.6,22540.0,0,0
2026-06-01 13:36:00+05:30,22539.75,22543.15,22539.3,22542.0,0,0
2026-06-01 13:37:00+05:30,22542.25,22545.4,22537.75,22537.85,0,0
2026-06-01 13:38:00+05:30,22537.75,22538.0,22530.35,22530.55,0,0
2026-06-01 13:39:00+05:30,22530.65,22544.0,22530.0,22541.85,0,0
2026-06-01 13:40:00+05:30,22541.8,22542.3,22532.0,22536.0,0,0
2026-06-01 13:41:00+05:30,22536.1,22537.7,22535.7,22537.2,0,0
2026-06-01 13:42:00+05:30,22537.3,22543.8,22537.3,22543.25,0,0
2026-06-01 13:43:00+05:30,22543.05,22543.9,22539.85,22539.85,0,0
2026-06-01 13:44:00+05:30,22540.2,22542.35,22536.35,22536.6,0,0
2026-06-01 13:45:00+05:30,22536.65,22536.65,22527.9,22528.3,0,0
2026-06-01 13:46:00+05:30,22528.65,22531.0,22527.8,22530.2,0,0
2026-06-01 13:47:00+05:30,22530.3,22533.95,22530.15,22530.2,0,0
2026-06-01 13:48:00+05:30,22530.0,22530.55,22521.0,22521.0,0,0
2026-06-01 13:49:00+05:30,22521.05,22522.25,22516.45,22519.45,0,0
2026-06-01 13:50:00+05:30,22519.35,22520.55,22516.15,22519.7,0,0
2026-06-01 13:51:00+05:30,22519.45,22520.5,22516.15,22516.45,0,0
2026-06-01 13:52:00+05:30,22516.5,22519.65,22515.7,22516.65,0,0
2026-06-01 13:53:00+05:30,22516.4,22517.1,22510.2,22511.05,0,0
2026-06-01 13:54:00+05:30,22510.85,22512.45,22508.0,22510.75,0,0
2026-06-01 13:55:00+05:30,22510.7,22521.25,22510.4,22517.9,0,0
2026-06-01 13:56:00+05:30,22517.65,22518.3,22509.5,22509.5,0,0
2026-06-01 13:57:00+05:30,22509.35,22512.2,22507.2,22511.95,0,0
2026-06-01 13:58:00+05:30,22511.75,22512.0,22508.0,22509.05,0,0
2026-06-01 13:59:00+05:30,22508.95,22513.6,22507.8,22512.35,0,0
2026-06-01 14:00:00+05:30,22512.3,22515.4,22509.45,22509.45,0,0
2026-06-01 14:01:00+05:30,22509.2,22509.7,22496.7,22497.0,0,0
2026-06-01 14:02:00+05:30,22496.85,22497.7,22488.1,22488.2,0,0
2026-06-01 14:03:00+05:30,22488.0,22499.95,22484.4,22499.0,0,0
2026-06-01 14:04:00+05:30,22498.8,22500.35,22494.3,22498.0,0,0
2026-06-01 14:05:00+05:30,22497.7,22499.4,22495.25,22495.4,0,0
2026-06-01 14:06:00+05:30,22495.25,22495.9,22490.85,22491.0,0,0
2026-06-01 14:07:00+05:30,22490.8,22491.75,22483.05,22484.7,0,0
2026-06-01 14:08:00+05:30,22484.15,22488.5,22484.15,22488.5,0,0
2026-06-01 14:09:00+05:30,22487.95,22489.0,22482.9,22484.65,0,0
2026-06-01 14:10:00+05:30,22484.7,22488.3,22484.5,22486.5,0,0
2026-06-01 14:11:00+05:30,22486.75,22490.9,22486.7,22489.25,0,0
2026-06-01 14:12:00+05:30,22489.35,22490.8,22484.85,22484.85,0,0
2026-06-01 14:13:00+05:30,22485.05,22485.5,22479.7,22480.2,0,0
2026-06-01 14:14:00+05:30,22479.55,22480.3,22470.4,22473.4,0,0
2026-06-01 14:15:00+05:30,22473.4,22475.85,22469.1,22470.0,0,0
2026-06-01 14:16:00+05:30,22469.45,22472.3,22468.05,22470.55,0,0
2026-06-01 14:17:00+05:30,22470.45,22471.85,22464.65,22464.9,0,0
2026-06-01 14:18:00+05:30,22464.65,22464.7,22459.95,22461.35,0,0
2026-06-01 14:19:00+05:30,22461.15,22489.35,22461.15,22488.05,0,0
2026-06-01 14:20:00+05:30,22485.45,22485.45,22471.2,22473.85,0,0
2026-06-01 14:21:00+05:30,22473.65,22474.8,22469.65,22474.4,0,0
2026-06-01 14:22:00+05:30,22474.65,22480.35,22467.7,22467.95,0,0
2026-06-01 14:23:00+05:30,22467.75,22468.45,22462.25,22462.3,0,0
2026-06-01 14:24:00+05:30,22461.65,22462.25,22455.35,22455.8,0,0
2026-06-01 14:25:00+05:30,22455.45,22467.55,22455.45,22466.85,0,0
2026-06-01 14:26:00+05:30,22467.55,22470.25,22467.15,22468.35,0,0
2026-06-01 14:27:00+05:30,22467.7,22469.55,22463.85,22466.95,0,0
2026-06-01 14:28:00+05:30,22467.1,22467.55,22457.55,22458.7,0,0
2026-06-01 14:29:00+05:30,22458.4,22461.2,22456.45,22459.3,0,0
2026-06-01 14:30:00+05:30,22459.05,22473.8,22459.05,22473.1,0,0
2026-06-01 14:31:00+05:30,22473.3,22474.05,22456.6,22456.6,0,0
2026-06-01 14:32:00+05:30,22455.85,22456.95,22448.9,22456.65,0,0
2026-06-01 14:33:00+05:30,22456.65,22468.35,22454.35,22466.55,0,0
2026-06-01 14:34:00+05:30,22466.65,22468.6,22461.9,22462.65,0,0
2026-06-01 14:35:00+05:30,22462.55,22469.4,22462.55,22468.75,0,0
2026-06-01 14:36:00+05:30,22468.7,22483.1,22467.05,22479.1,0,0
2026-06-01 14:37:00+05:30,22479.15,22483.45,22478.65,22482.65,0,0
2026-06-01 14:38:00+05:30,22482.15,22488.85,22482.15,22486.75,0,0
2026-06-01 14:39:00+05:30,22486.85,22492.6,22486.85,22492.15,0,0
2026-06-01 14:40:00+05:30,22491.95,22495.05,22490.6,22492.75,0,0
2026-06-01 14:41:00+05:30,22493.2,22493.85,22484.6,22488.65,0,0
2026-06-01 14:42:00+05:30,22488.4,22494.95,22488.4,22491.2,0,0
2026-06-01 14:43:00+05:30,22490.95,22494.95,22488.6,22488.6,0,0
2026-06-01 14:44:00+05:30,22488.55,22490.6,22486.35,22490.05,0,0
2026-06-01 14:45:00+05:30,22489.7,22493.7,22489.7,22491.4,0,0
2026-06-01 14:46:00+05:30,22490.75,22505.5,22490.75,22502.9,0,0
2026-06-01 14:47:00+05:30,22502.95,22503.7,22495.95,22500.3,0,0
2026-06-01 14:48:00+05:30,22499.9,22509.25,22499.45,22506.45,0,0
2026-06-01 14:49:00+05:30,22505.4,22505.55,22473.2,22482.35,0,0
2026-06-01 14:50:00+05:30,22482.5,22483.8,22471.3,22471.3,0,0
2026-06-01 14:51:00+05:30,22470.9,22473.35,22470.25,22472.6,0,0
2026-06-01 14:52:00+05:30,22471.75,22471.85,22457.05,22459.2,0,0
2026-06-01 14:53:00+05:30,22457.95,22458.25,22450.45,22450.65,0,0
2026-06-01 14:54:00+05:30,22450.05,22460.35,22450.05,22457.55,0,0
