datetime,open,high,low,close,volume,tradingsymbol
2026-03-02 09:15:00,35755.0,36560.0,35745.0,36415.0,82,
2026-03-02 09:16:00,36320.0,36560.0,36320.0,36560.0,57,
2026-03-02 09:17:00,36560.0,36660.0,36515.0,36515.0,21,
2026-03-02 09:18:00,36515.0,36560.0,36460.0,36555.0,8,
2026-03-02 09:19:00,36520.0,36555.0,36520.0,36520.0,13,
2026-03-02 09:20:00,36585.0,36690.0,36585.0,36690.0,22,
2026-03-02 09:21:00,36700.0,36780.0,36700.0,36755.0,9,
2026-03-02 09:22:00,36755.0,36780.0,36745.0,36745.0,15,
2026-03-02 09:23:00,36770.0,36770.0,36670.0,36670.0,5,
2026-03-02 09:24:00,36670.0,36700.0,36670.0,36700.0,2,
2026-03-02 09:25:00,36700.0,36700.0,36605.0,36605.0,18,
2026-03-02 09:26:00,36605.0,36605.0,36465.0,36555.0,45,
2026-03-02 09:27:00,36555.0,36580.0,36555.0,36565.0,22,
2026-03-02 09:28:00,36565.0,36580.0,36565.0,36580.0,1,
2026-03-02 09:29:00,36580.0,36610.0,36580.0,36610.0,9,
2026-03-02 09:30:00,36610.0,36615.0,36575.0,36575.0,1,
2026-03-02 09:31:00,36575.0,36640.0,36570.0,36640.0,2,
2026-03-02 09:32:00,36640.0,36640.0,36640.0,36640.0,0,
2026-03-02 09:33:00,36640.0,36685.0,36640.0,36685.0,1,
2026-03-02 09:34:00,36685.0,36685.0,36640.0,36640.0,2,
2026-03-02 09:35:00,36640.0,36640.0,36545.0,36560.0,22,
2026-03-02 09:36:00,36560.0,36600.0,36550.0,36550.0,9,
2026-03-02 09:37:00,36550.0,36610.0,36550.0,36610.0,1,
2026-03-02 09:38:00,36610.0,36610.0,36610.0,36610.0,0,
2026-03-02 09:39:00,36620.0,36620.0,36620.0,36620.0,4,
2026-03-02 09:40:00,36620.0,36620.0,36600.0,36600.0,3,
2026-03-02 09:41:00,36590.0,36640.0,36575.0,36640.0,5,
2026-03-02 09:42:00,36640.0,36640.0,36600.0,36620.0,3,
2026-03-02 09:43:00,36600.0,36600.0,36575.0,36575.0,7,
2026-03-02 09:44:00,36575.0,36575.0,36575.0,36575.0,0,
2026-03-02 09:45:00,36575.0,36575.0,36575.0,36575.0,0,
2026-03-02 09:46:00,36575.0,36625.0,36550.0,36550.0,2,
2026-03-02 09:47:00,36550.0,36650.0,36550.0,36645.0,66,
2026-03-02 09:48:00,36645.0,36650.0,36645.0,36650.0,1,
2026-03-02 09:49:00,36650.0,36650.0,36615.0,36615.0,10,
2026-03-02 09:50:00,36615.0,36615.0,36610.0,36610.0,1,
2026-03-02 09:51:00,36610.0,36610.0,36580.0,36580.0,5,
2026-03-02 09:52:00,36580.0,36580.0,36580.0,36580.0,1,
2026-03-02 09:53:00,36580.0,36580.0,36550.0,36580.0,5,
2026-03-02 09:54:00,36580.0,36945.0,36550.0,36945.0,70,
2026-03-02 09:55:00,36920.0,36975.0,36800.0,36800.0,23,
2026-03-02 09:56:00,36800.0,36800.0,36800.0,36800.0,0,
2026-03-02 09:57:00,36830.0,36830.0,36770.0,36810.0,5,
2026-03-02 09:58:00,36810.0,36810.0,36810.0,36810.0,0,
2026-03-02 09:59:00,36810.0,36810.0,36810.0,36810.0,0,
2026-03-02 10:00:00,36810.0,36810.0,36740.0,36740.0,4,
2026-03-02 10:01:00,36740.0,36740.0,36740.0,36740.0,0,
2026-03-02 10:02:00,36740.0,36830.0,36740.0,36830.0,10,
2026-03-02 10:03:00,36830.0,36830.0,36830.0,36830.0,0,
2026-03-02 10:04:00,36830.0,36830.0,36795.0,36795.0,15,
2026-03-02 10:05:00,36795.0,36795.0,36795.0,36795.0,0,
2026-03-02 10:06:00,36795.0,36795.0,36795.0,36795.0,0,
2026-03-02 10:07:00,36830.0,36830.0,36830.0,36830.0,1,
2026-03-02 10:08:00,36775.0,36775.0,36695.0,36695.0,5,
2026-03-02 10:09:00,36695.0,36775.0,36695.0,36705.0,21,
2026-03-02 10:10:00,36705.0,36705.0,36705.0,36705.0,0,
2026-03-02 10:11:00,36705.0,36705.0,36705.0,36705.0,0,
2026-03-02 10:12:00,36705.0,36770.0,36705.0,36770.0,1,
2026-03-02 10:13:00,36755.0,36755.0,36755.0,36755.0,1,
2026-03-02 10:14:00,36715.0,36770.0,36715.0,36770.0,11,
2026-03-02 10:15:00,36770.0,36800.0,36730.0,36785.0,7,
2026-03-02 10:16:00,36785.0,36785.0,36780.0,36780.0,2,
2026-03-02 10:17:00,36780.0,36780.0,36780.0,36780.0,0,
2026-03-02 10:18:00,36780.0,36780.0,36780.0,36780.0,0,
2026-03-02 10:19:00,36780.0,36780.0,36780.0,36780.0,0,
2026-03-02 10:20:00,36780.0,36780.0,36760.0,36760.0,1,
2026-03-02 10:21:00,36760.0,36760.0,36760.0,36760.0,0,
2026-03-02 10:22:00,36760.0,36760.0,36760.0,36760.0,0,
2026-03-02 10:23:00,36760.0,36855.0,36760.0,36830.0,17,
2026-03-02 10:24:00,36855.0,36855.0,36855.0,36855.0,1,
2026-03-02 10:25:00,36855.0,36870.0,36805.0,36810.0,10,
2026-03-02 10:26:00,36810.0,36810.0,36810.0,36810.0,0,
2026-03-02 10:27:00,36810.0,36810.0,36810.0,36810.0,0,
2026-03-02 10:28:00,36810.0,36810.0,36810.0,36810.0,0,
2026-03-02 10:29:00,36810.0,36810.0,36810.0,36810.0,0,
2026-03-02 10:30:00,36810.0,36835.0,36810.0,36835.0,1,
2026-03-02 10:31:00,36835.0,36850.0,36835.0,36850.0,3,
2026-03-02 10:32:00,36850.0,36850.0,36815.0,36815.0,2,
2026-03-02 10:33:00,36815.0,36885.0,36815.0,36885.0,1,
2026-03-02 10:34:00,36885.0,36885.0,36815.0,36815.0,8,
2026-03-02 10:35:00,36815.0,36815.0,36800.0,36800.0,3,
2026-03-02 10:36:00,36800.0,36800.0,36800.0,36800.0,3,
2026-03-02 10:37:00,36800.0,36800.0,36770.0,36770.0,1,
2026-03-02 10:38:00,36770.0,36770.0,36770.0,36770.0,0,
2026-03-02 10:39:00,36770.0,36770.0,36770.0,36770.0,0,
2026-03-02 10:40:00,36770.0,36770.0,36770.0,36770.0,0,
2026-03-02 10:41:00,36770.0,36770.0,36725.0,36725.0,10,
