datetime,open,high,low,close,volume,tradingsymbol
2026-03-02 09:15:00,158.99,163.63,158.8,162.71,302347,
2026-03-02 09:16:00,162.69,162.7,162.24,162.55,94583,
2026-03-02 09:17:00,162.58,162.96,162.58,162.9,51767,
2026-03-02 09:18:00,163.32,164.3,163.21,164.11,188667,
2026-03-02 09:19:00,164.08,164.66,164.08,164.65,87300,
2026-03-02 09:20:00,164.56,164.7,164.21,164.29,80459,
2026-03-02 09:21:00,164.33,164.8,164.33,164.51,93334,
2026-03-02 09:22:00,164.43,164.55,164.27,164.48,53419,
2026-03-02 09:23:00,164.44,164.52,164.06,164.13,101587,
2026-03-02 09:24:00,164.13,164.4,163.94,164.31,171510,
2026-03-02 09:25:00,164.35,164.4,164.14,164.4,87634,
2026-03-02 09:26:00,164.37,164.52,164.05,164.34,230369,
2026-03-02 09:27:00,164.34,164.69,164.29,164.48,48724,
2026-03-02 09:28:00,164.48,165.24,164.48,165.24,323153,
2026-03-02 09:29:00,165.11,165.25,164.7,164.9,198273,
2026-03-02 09:30:00,164.85,165.78,164.8,165.69,87392,
2026-03-02 09:31:00,165.62,165.9,165.61,165.85,167723,
2026-03-02 09:32:00,165.85,165.94,165.61,165.8,248267,
2026-03-02 09:33:00,165.79,166.65,165.78,166.57,515321,
2026-03-02 09:34:00,166.54,167.32,166.51,167.32,350568,
2026-03-02 09:35:00,167.28,167.38,166.78,166.84,220092,
2026-03-02 09:36:00,166.81,167.0,166.66,166.77,206130,
2026-03-02 09:37:00,166.77,167.07,166.61,167.05,117317,
2026-03-02 09:38:00,167.0,167.1,166.62,166.64,90637,
2026-03-02 09:39:00,166.7,166.87,166.58,166.75,48882,
2026-03-02 09:40:00,166.71,167.06,166.64,166.71,19747,
2026-03-02 09:41:00,166.7,167.15,166.64,167.04,150198,
2026-03-02 09:42:00,166.88,167.04,166.82,167.04,61375,
2026-03-02 09:43:00,167.04,167.15,166.95,167.09,29452,
2026-03-02 09:44:00,167.08,167.35,167.01,167.01,154413,
2026-03-02 09:45:00,167.05,167.22,166.83,167.17,243539,
2026-03-02 09:46:00,167.16,167.59,167.11,167.59,164101,
2026-03-02 09:47:00,167.54,167.95,167.45,167.95,259543,
2026-03-02 09:48:00,167.95,168.2,167.89,167.9,244461,
2026-03-02 09:49:00,167.96,167.96,167.78,167.84,65308,
2026-03-02 09:50:00,167.78,168.08,167.68,168.05,49291,
2026-03-02 09:51:00,168.0,168.07,167.7,168.0,50387,
2026-03-02 09:52:00,167.96,168.0,167.7,167.7,38142,
2026-03-02 09:53:00,167.75,167.83,167.6,167.6,79832,
2026-03-02 09:54:00,167.66,167.75,167.59,167.62,53002,
2026-03-02 09:55:00,167.62,167.91,167.62,167.84,79911,
2026-03-02 09:56:00,167.84,168.0,167.73,167.99,28675,
2026-03-02 09:57:00,167.99,168.08,167.99,168.08,15620,
2026-03-02 09:58:00,168.04,168.1,167.75,167.78,202840,
2026-03-02 09:59:00,167.78,167.9,167.72,167.74,97365,
2026-03-02 10:00:00,167.8,167.84,167.72,167.75,22943,
2026-03-02 10:01:00,167.85,168.21,167.76,168.05,133359,
2026-03-02 10:02:00,168.14,168.15,167.98,168.14,31382,
2026-03-02 10:03:00,168.06,168.1,167.96,168.0,23458,
2026-03-02 10:04:00,167.96,168.09,167.95,168.05,93346,
2026-03-02 10:05:00,168.05,168.05,167.93,167.94,34551,
2026-03-02 10:06:00,167.94,168.0,167.88,167.89,23456,
2026-03-02 10:07:00,167.84,167.95,167.8,167.9,20632,
2026-03-02 10:08:00,167.84,167.9,167.75,167.77,28026,
2026-03-02 10:09:00,167.82,167.82,167.63,167.66,95481,
2026-03-02 10:10:00,167.66,167.7,167.23,167.37,36503,
2026-03-02 10:11:00,167.37,167.39,167.0,167.06,82810,
2026-03-02 10:12:00,167.06,167.06,166.8,166.85,40286,
2026-03-02 10:13:00,166.81,166.95,166.8,166.87,26511,
2026-03-02 10:14:00,166.87,166.87,166.8,166.82,102496,
2026-03-02 10:15:00,166.83,166.89,166.61,166.7,92175,
2026-03-02 10:16:00,166.76,166.76,166.44,166.46,56118,
2026-03-02 10:17:00,166.45,166.61,166.32,166.45,89953,
2026-03-02 10:18:00,166.45,166.7,166.45,166.61,47255,
2026-03-02 10:19:00,166.61,167.0,166.61,166.75,62437,
2026-03-02 10:20:00,166.75,166.84,166.45,166.55,29211,
2026-03-02 10:21:00,166.55,166.75,166.5,166.63,44414,
2026-03-02 10:22:00,166.52,166.63,166.36,166.38,10601,
2026-03-02 10:23:00,166.41,166.59,166.31,166.42,94111,
2026-03-02 10:24:00,166.42,166.49,166.26,166.4,71404,
2026-03-02 10:25:00,166.45,166.5,166.32,166.48,34200,
2026-03-02 10:26:00,166.42,166.64,166.41,166.61,19576,
2026-03-02 10:27:00,166.62,166.69,166.5,166.5,19327,
2026-03-02 10:28:00,166.45,166.53,166.26,166.27,63799,
2026-03-02 10:29:00,166.26,166.36,166.26,166.31,68954,
2026-03-02 10:30:00,166.35,166.4,166.2,166.37,48448,
