datetime,open,high,low,close,volume
2026-03-02 09:15:00,2299.9,2337.4,2284.0,2321.5,6022
2026-03-02 09:16:00,2313.4,2323.9,2310.7,2322.0,1709
2026-03-02 09:17:00,2320.0,2325.0,2320.0,2320.8,695
2026-03-02 09:18:00,2321.7,2323.1,2319.5,2319.5,985
2026-03-02 09:19:00,2319.0,2322.4,2318.6,2318.6,555
2026-03-02 09:20:00,2318.6,2321.0,2317.0,2321.0,421
2026-03-02 09:21:00,2322.5,2330.0,2322.5,2330.0,437
2026-03-02 09:22:00,2325.1,2334.0,2325.1,2334.0,4453
2026-03-02 09:23:00,2333.3,2333.3,2329.2,2329.9,216
2026-03-02 09:24:00,2329.1,2335.0,2329.1,2334.8,365
2026-03-02 09:25:00,2334.9,2334.9,2325.0,2325.0,435
2026-03-02 09:26:00,2323.9,2323.9,2316.3,2320.9,2261
2026-03-02 09:27:00,2320.9,2324.8,2320.9,2324.7,62
2026-03-02 09:28:00,2322.0,2322.7,2319.2,2322.7,1364
2026-03-02 09:29:00,2321.9,2323.0,2316.9,2316.9,188
2026-03-02 09:30:00,2316.9,2321.7,2316.9,2320.2,124
2026-03-02 09:31:00,2320.2,2321.7,2320.1,2320.1,55
2026-03-02 09:32:00,2320.1,2321.4,2318.6,2319.9,200
2026-03-02 09:33:00,2320.5,2327.6,2320.5,2327.6,589
2026-03-02 09:34:00,2327.6,2328.8,2326.4,2327.5,494
2026-03-02 09:35:00,2327.5,2327.5,2323.0,2324.9,258
2026-03-02 09:36:00,2324.9,2326.8,2323.9,2323.9,84
2026-03-02 09:37:00,2324.8,2324.8,2320.8,2322.1,73
2026-03-02 09:38:00,2322.1,2326.5,2322.1,2326.0,155
2026-03-02 09:39:00,2323.6,2325.0,2323.6,2325.0,39
2026-03-02 09:40:00,2325.0,2325.5,2321.0,2323.4,883
2026-03-02 09:41:00,2323.4,2324.6,2320.0,2323.4,239
2026-03-02 09:42:00,2323.4,2325.0,2317.9,2320.1,303
2026-03-02 09:43:00,2321.5,2326.4,2321.5,2326.4,438
2026-03-02 09:44:00,2325.0,2328.8,2325.0,2328.8,222
2026-03-02 09:45:00,2328.8,2328.8,2324.0,2325.5,210
2026-03-02 09:46:00,2325.5,2325.5,2322.9,2324.2,436
2026-03-02 09:47:00,2324.2,2324.9,2323.5,2324.3,93
2026-03-02 09:48:00,2325.6,2325.9,2322.0,2324.4,313
2026-03-02 09:49:00,2322.9,2322.9,2318.1,2319.8,326
2026-03-02 09:50:00,2319.8,2320.0,2318.0,2318.3,186
2026-03-02 09:51:00,2318.3,2318.3,2315.0,2317.8,260
2026-03-02 09:52:00,2317.8,2318.5,2317.0,2317.0,53
2026-03-02 09:53:00,2314.5,2315.5,2313.9,2314.9,522
2026-03-02 09:54:00,2314.9,2317.8,2314.9,2314.9,467
2026-03-02 09:55:00,2317.7,2317.7,2312.9,2312.9,394
2026-03-02 09:56:00,2312.4,2316.4,2312.1,2316.4,158
2026-03-02 09:57:00,2316.4,2317.1,2314.4,2315.9,119
2026-03-02 09:58:00,2318.7,2318.9,2316.1,2316.1,637
2026-03-02 09:59:00,2316.1,2317.1,2313.4,2315.4,201
2026-03-02 10:00:00,2315.4,2317.0,2313.4,2315.5,326
2026-03-02 10:01:00,2313.7,2316.8,2313.7,2316.8,84
