datetime,open,high,low,close,volume
2026-03-02 09:15:00,1445.1,1468.6,1440.0,1466.1,12078
2026-03-02 09:16:00,1465.6,1469.1,1463.5,1466.4,9185
2026-03-02 09:17:00,1465.2,1467.8,1465.2,1465.2,2562
2026-03-02 09:18:00,1467.1,1471.1,1466.3,1471.1,4045
2026-03-02 09:19:00,1468.2,1474.0,1468.2,1473.2,1275
2026-03-02 09:20:00,1473.2,1482.0,1473.2,1481.7,6684
2026-03-02 09:21:00,1483.0,1486.7,1479.5,1479.5,8062
2026-03-02 09:22:00,1479.5,1479.7,1476.6,1476.6,2381
2026-03-02 09:23:00,1476.6,1477.0,1474.0,1474.8,2686
2026-03-02 09:24:00,1474.3,1476.4,1473.2,1474.6,2543
2026-03-02 09:25:00,1476.0,1476.0,1472.6,1473.4,1456
2026-03-02 09:26:00,1473.4,1474.4,1472.3,1473.8,1348
2026-03-02 09:27:00,1474.5,1474.6,1467.5,1469.1,11384
2026-03-02 09:28:00,1469.1,1469.2,1468.0,1468.8,608
2026-03-02 09:29:00,1469.3,1469.3,1465.0,1465.6,3797
2026-03-02 09:30:00,1467.8,1473.6,1467.1,1473.6,25154
2026-03-02 09:31:00,1472.8,1477.9,1472.8,1477.9,479
2026-03-02 09:32:00,1477.9,1477.9,1474.9,1475.5,4624
2026-03-02 09:33:00,1475.5,1480.2,1475.5,1479.0,3832
2026-03-02 09:34:00,1479.0,1479.5,1477.0,1477.1,2388
2026-03-02 09:35:00,1477.1,1478.3,1476.4,1478.3,1679
2026-03-02 09:36:00,1477.3,1478.1,1475.7,1477.5,2262
2026-03-02 09:37:00,1477.5,1478.4,1476.5,1478.4,2195
2026-03-02 09:38:00,1478.4,1481.4,1477.6,1478.4,7826
2026-03-02 09:39:00,1480.9,1480.9,1477.1,1477.6,3175
2026-03-02 09:40:00,1477.6,1479.7,1475.8,1476.0,2999
2026-03-02 09:41:00,1476.0,1477.4,1475.1,1477.4,2006
2026-03-02 09:42:00,1477.4,1477.6,1475.1,1475.4,2677
2026-03-02 09:43:00,1475.4,1477.2,1475.4,1477.1,2017
2026-03-02 09:44:00,1477.2,1477.9,1476.6,1477.9,1963
2026-03-02 09:45:00,1477.8,1478.2,1476.1,1476.6,4699
2026-03-02 09:46:00,1476.5,1478.0,1476.1,1478.0,1817
2026-03-02 09:47:00,1478.0,1479.2,1477.3,1479.2,2349
2026-03-02 09:48:00,1481.4,1481.9,1478.9,1479.6,4216
2026-03-02 09:49:00,1478.8,1480.3,1477.2,1478.1,1949
2026-03-02 09:50:00,1478.1,1478.1,1476.3,1476.3,317
2026-03-02 09:51:00,1476.3,1477.0,1475.0,1477.0,2499
2026-03-02 09:52:00,1478.9,1478.9,1475.0,1475.0,3581
2026-03-02 09:53:00,1476.0,1477.0,1475.7,1477.0,588
2026-03-02 09:54:00,1477.0,1477.8,1476.5,1476.5,1172
2026-03-02 09:55:00,1477.4,1477.6,1475.3,1475.3,3068
2026-03-02 09:56:00,1475.3,1475.3,1471.6,1473.6,3655
