datetime,open,high,low,close,volume
2026-03-02 09:15:00,720.3,744.6,720.3,740.45,29663
2026-03-02 09:16:00,741.0,741.0,733.5,733.5,23815
2026-03-02 09:17:00,732.75,732.75,727.6,729.0,11741
2026-03-02 09:18:00,728.75,735.8,727.35,734.25,14383
2026-03-02 09:19:00,734.25,737.2,730.15,735.0,8813
2026-03-02 09:20:00,732.55,747.0,731.95,745.0,24991
2026-03-02 09:21:00,746.35,746.35,737.9,739.15,25539
2026-03-02 09:22:00,739.05,740.0,736.2,737.35,5138
2026-03-02 09:23:00,738.3,738.3,730.4,730.4,22021
2026-03-02 09:24:00,728.2,731.45,728.2,729.15,16031
2026-03-02 09:25:00,729.0,730.0,727.95,728.5,7147
2026-03-02 09:26:00,728.6,732.9,727.4,732.9,6143
2026-03-02 09:27:00,732.1,734.7,731.65,732.8,2837
2026-03-02 09:28:00,730.85,731.9,728.0,728.25,4460
2026-03-02 09:29:00,728.25,729.2,724.05,724.8,6109
2026-03-02 09:30:00,724.05,725.75,724.05,725.45,4451
2026-03-02 09:31:00,725.45,725.45,714.0,714.7,24229
2026-03-02 09:32:00,714.7,714.7,704.6,710.55,19228
2026-03-02 09:33:00,710.2,715.6,710.1,715.6,4177
2026-03-02 09:34:00,715.6,715.6,710.55,710.55,3452
2026-03-02 09:35:00,712.65,718.0,711.2,718.0,3511
2026-03-02 09:36:00,717.15,721.9,717.15,719.45,6051
2026-03-02 09:37:00,719.5,722.1,718.8,722.1,8062
2026-03-02 09:38:00,722.1,722.6,721.4,722.55,836
2026-03-02 09:39:00,721.95,727.65,720.4,720.4,10883
2026-03-02 09:40:00,720.4,720.85,718.8,720.05,6201
2026-03-02 09:41:00,720.05,721.35,718.8,721.35,2036
2026-03-02 09:42:00,719.9,719.9,717.9,719.35,6591
2026-03-02 09:43:00,719.35,721.25,718.1,721.25,1873
2026-03-02 09:44:00,720.95,721.45,718.9,721.05,1767
2026-03-02 09:45:00,721.05,721.8,720.0,721.3,902
2026-03-02 09:46:00,721.3,724.0,717.55,724.0,3104
2026-03-02 09:47:00,724.65,724.65,720.75,721.95,7171
2026-03-02 09:48:00,720.35,722.05,717.7,719.65,1990
2026-03-02 09:49:00,719.65,720.1,718.9,720.0,1505
2026-03-02 09:50:00,720.0,720.0,718.5,719.0,328
2026-03-02 09:51:00,718.95,720.7,718.95,720.0,570
2026-03-02 09:52:00,719.85,722.2,719.85,720.7,2950
2026-03-02 09:53:00,721.0,721.95,720.0,721.3,413
2026-03-02 09:54:00,721.3,721.95,720.0,720.65,1317
2026-03-02 09:55:00,720.65,721.0,720.0,720.15,210
2026-03-02 09:56:00,720.15,722.15,720.15,721.05,2300
2026-03-02 09:57:00,721.05,721.85,720.0,720.95,911
2026-03-02 09:58:00,720.95,723.05,720.95,722.5,455
2026-03-02 09:59:00,722.5,722.65,721.2,722.2,496
2026-03-02 10:00:00,722.2,722.2,720.75,721.75,607
2026-03-02 10:01:00,721.75,722.25,721.45,722.05,350
2026-03-02 10:02:00,722.05,722.05,720.8,721.7,353
2026-03-02 10:03:00,721.7,721.7,718.5,718.5,1891
2026-03-02 10:04:00,720.4,720.4,718.0,718.0,2266
2026-03-02 10:05:00,718.0,718.7,718.0,718.7,437
2026-03-02 10:06:00,718.0,719.55,718.0,719.1,711
2026-03-02 10:07:00,719.1,720.0,719.1,719.85,112
2026-03-02 10:08:00,719.85,720.5,719.0,719.0,643
2026-03-02 10:09:00,719.0,719.05,714.75,714.75,5226
2026-03-02 10:10:00,714.4,715.65,714.0,715.0,1441
2026-03-02 10:11:00,714.25,715.8,714.0,715.5,1047
2026-03-02 10:12:00,715.1,715.6,713.75,713.75,963
2026-03-02 10:13:00,713.75,714.55,713.75,714.15,137
2026-03-02 10:14:00,714.15,714.15,714.15,714.15,66
2026-03-02 10:15:00,714.15,715.6,714.0,715.35,390
2026-03-02 10:16:00,715.4,715.4,714.1,714.85,1088
2026-03-02 10:17:00,714.85,714.95,714.0,714.95,1665
2026-03-02 10:18:00,714.95,715.8,713.95,715.8,1804
2026-03-02 10:19:00,715.8,716.5,715.45,715.45,252
2026-03-02 10:20:00,715.45,716.5,713.8,714.4,1127
2026-03-02 10:21:00,713.8,714.0,712.65,712.7,303
2026-03-02 10:22:00,712.25,713.15,711.15,713.15,1585
2026-03-02 10:23:00,713.15,713.4,712.0,712.75,558
2026-03-02 10:24:00,712.75,713.25,712.35,712.35,69
2026-03-02 10:25:00,712.35,712.35,711.0,711.0,354
2026-03-02 10:26:00,711.0,711.05,709.0,709.95,2238
2026-03-02 10:27:00,709.95,710.75,709.95,710.05,1013
2026-03-02 10:28:00,710.05,710.25,708.5,709.4,1657
2026-03-02 10:29:00,708.3,710.95,708.3,710.0,877
2026-03-02 10:30:00,710.0,710.0,709.5,709.5,155
2026-03-02 10:31:00,709.5,709.5,708.1,709.25,3460
2026-03-02 10:32:00,710.0,710.0,708.6,708.65,1234
2026-03-02 10:33:00,708.65,711.4,708.65,711.3,1284
2026-03-02 10:34:00,711.3,711.3,708.6,708.6,1415
2026-03-02 10:35:00,708.6,708.6,706.0,707.85,699
2026-03-02 10:36:00,707.85,707.85,706.0,706.5,1663
2026-03-02 10:37:00,706.5,707.8,703.15,705.6,4324
2026-03-02 10:38:00,705.6,705.8,705.0,705.75,167
2026-03-02 10:39:00,705.75,705.95,705.0,705.8,682
2026-03-02 10:40:00,705.8,707.35,705.0,707.35,879
2026-03-02 10:41:00,706.75,707.2,706.0,706.8,1845
2026-03-02 10:42:00,707.7,707.9,706.9,707.9,2232
2026-03-02 10:43:00,707.9,707.9,701.2,703.7,5690
2026-03-02 10:44:00,702.1,703.5,695.4,696.3,9646
2026-03-02 10:45:00,696.25,697.55,692.75,696.05,11407
2026-03-02 10:46:00,696.05,697.75,696.05,696.85,610
2026-03-02 10:47:00,696.85,697.65,696.5,697.65,115
2026-03-02 10:48:00,697.65,697.65,694.75,694.85,1851
2026-03-02 10:49:00,694.45,694.75,693.2,693.55,2474
2026-03-02 10:50:00,693.55,693.95,692.15,692.85,2670
2026-03-02 10:51:00,692.85,692.95,690.0,691.6,1666
2026-03-02 10:52:00,690.95,692.85,688.0,691.35,4719
2026-03-02 10:53:00,691.35,691.95,690.0,690.0,789
2026-03-02 10:54:00,690.0,690.0,686.0,686.0,2835
2026-03-02 10:55:00,687.6,687.9,686.7,687.85,1959
2026-03-02 10:56:00,687.85,690.25,686.8,688.25,2429
2026-03-02 10:57:00,688.25,688.95,688.25,688.7,256
2026-03-02 10:58:00,688.7,690.7,688.7,690.7,1141
2026-03-02 10:59:00,690.7,692.0,690.7,691.45,1000
2026-03-02 11:00:00,691.45,693.35,691.45,692.1,5198
2026-03-02 11:01:00,692.1,693.8,692.1,693.5,611
2026-03-02 11:02:00,694.2,696.7,693.55,696.7,3160
2026-03-02 11:03:00,695.85,703.35,695.85,703.35,7762
2026-03-02 11:04:00,703.35,704.0,698.75,699.0,8090
2026-03-02 11:05:00,699.0,699.5,698.4,698.45,539
2026-03-02 11:06:00,698.45,702.8,698.45,702.25,1068
2026-03-02 11:07:00,702.25,703.65,701.7,702.4,715
2026-03-02 11:08:00,702.4,703.25,701.9,703.15,335
2026-03-02 11:09:00,703.15,703.15,702.0,702.75,700
2026-03-02 11:10:00,702.75,703.0,700.95,701.25,1133
2026-03-02 11:11:00,701.25,705.05,700.7,703.65,3752
2026-03-02 11:12:00,703.65,705.9,703.65,704.35,1700
2026-03-02 11:13:00,704.4,705.9,703.65,704.6,781
2026-03-02 11:14:00,704.6,704.6,701.35,701.7,255
2026-03-02 11:15:00,701.4,703.0,701.4,702.1,184
2026-03-02 11:16:00,702.1,704.95,702.1,704.95,306
2026-03-02 11:17:00,704.25,708.0,704.25,707.15,4151
2026-03-02 11:18:00,707.15,707.9,706.85,707.85,1358
2026-03-02 11:19:00,706.05,706.05,702.3,702.6,1951
2026-03-02 11:20:00,702.6,702.6,702.5,702.5,167
2026-03-02 11:21:00,702.5,702.5,702.15,702.15,570
2026-03-02 11:22:00,702.15,703.8,702.15,703.0,472
2026-03-02 11:23:00,703.0,704.85,702.65,704.45,368
2026-03-02 11:24:00,704.45,705.85,704.45,705.85,457
2026-03-02 11:25:00,706.5,706.65,703.7,703.7,1642
2026-03-02 11:26:00,703.7,704.05,703.7,703.95,103
2026-03-02 11:27:00,703.95,703.95,702.7,702.95,569
2026-03-02 11:28:00,703.8,703.8,702.6,703.4,59
2026-03-02 11:29:00,703.4,703.4,702.65,702.65,7
2026-03-02 11:30:00,702.65,702.65,702.35,702.45,81
2026-03-02 11:31:00,702.45,702.45,696.2,696.6,4040
2026-03-02 11:32:00,696.6,698.4,695.6,698.4,2414
2026-03-02 11:33:00,698.4,700.3,698.4,699.45,1246
2026-03-02 11:34:00,699.45,700.15,698.75,699.65,807
2026-03-02 11:35:00,699.65,701.05,699.55,700.5,1222
2026-03-02 11:36:00,700.5,700.5,700.4,700.4,41
2026-03-02 11:37:00,700.4,700.4,700.2,700.2,92
2026-03-02 11:38:00,700.2,700.35,699.0,699.0,166
2026-03-02 11:39:00,699.0,699.85,699.0,699.55,91
2026-03-02 11:40:00,699.55,699.55,699.4,699.4,250
2026-03-02 11:41:00,698.95,698.95,697.65,698.4,1656
2026-03-02 11:42:00,698.45,698.75,697.0,697.2,865
2026-03-02 11:43:00,697.2,697.8,696.5,696.5,1781
2026-03-02 11:44:00,696.5,696.6,696.0,696.6,9
2026-03-02 11:45:00,696.6,698.35,696.6,698.35,108
2026-03-02 11:46:00,698.35,699.0,698.2,698.95,152
2026-03-02 11:47:00,698.95,698.95,698.3,698.3,70
2026-03-02 11:48:00,697.6,697.6,697.25,697.4,129
2026-03-02 11:49:00,697.4,697.4,695.8,696.75,787
2026-03-02 11:50:00,696.1,696.5,696.0,696.5,108
2026-03-02 11:51:00,696.5,697.45,696.25,697.45,232
2026-03-02 11:52:00,697.45,697.45,696.5,697.15,127
2026-03-02 11:53:00,697.15,698.0,697.15,698.0,283
2026-03-02 11:54:00,698.0,699.05,698.0,699.0,861
2026-03-02 11:55:00,698.7,701.6,698.7,699.5,814
2026-03-02 11:56:00,699.5,699.55,699.5,699.55,52
2026-03-02 11:57:00,699.55,700.55,699.55,700.55,60
2026-03-02 11:58:00,700.55,700.7,700.45,700.7,208
2026-03-02 11:59:00,700.0,700.0,699.5,699.5,172
2026-03-02 12:00:00,699.5,699.5,698.0,698.55,538
2026-03-02 12:01:00,698.55,698.55,697.85,697.95,298
2026-03-02 12:02:00,697.1,697.5,697.1,697.3,386
2026-03-02 12:03:00,697.3,697.3,696.05,696.05,1204
2026-03-02 12:04:00,696.05,696.55,696.0,696.2,576
2026-03-02 12:05:00,696.2,696.3,693.0,693.9,1919
2026-03-02 12:06:00,693.45,695.55,693.45,695.55,627
2026-03-02 12:07:00,695.55,695.55,694.5,694.6,106
2026-03-02 12:08:00,694.6,696.35,694.6,695.0,286
2026-03-02 12:09:00,695.0,695.0,694.0,694.4,1002
2026-03-02 12:10:00,694.4,696.35,694.4,696.35,576
2026-03-02 12:11:00,694.55,694.55,694.55,694.55,131
2026-03-02 12:12:00,694.55,695.1,694.55,694.9,55
2026-03-02 12:13:00,694.9,694.9,694.55,694.85,70
2026-03-02 12:14:00,694.85,694.9,694.55,694.55,640
2026-03-02 12:15:00,694.55,694.55,694.4,694.45,817
2026-03-02 12:16:00,694.5,695.9,694.45,695.9,1464
2026-03-02 12:17:00,695.9,695.9,694.5,694.5,397
2026-03-02 12:18:00,694.5,694.5,693.8,694.1,568
2026-03-02 12:19:00,694.1,694.1,694.0,694.05,2
2026-03-02 12:20:00,694.05,694.05,692.45,692.45,1245
2026-03-02 12:21:00,692.1,692.15,692.1,692.15,214
2026-03-02 12:22:00,692.25,692.25,690.3,690.3,1856
2026-03-02 12:23:00,691.05,691.3,690.3,691.3,1006
2026-03-02 12:24:00,691.3,692.25,690.9,691.75,2990
2026-03-02 12:25:00,691.75,691.75,690.9,690.95,116
2026-03-02 12:26:00,690.95,691.95,690.95,691.15,2
2026-03-02 12:27:00,691.15,691.15,690.4,690.9,19
2026-03-02 12:28:00,690.9,690.9,690.4,690.4,133
2026-03-02 12:29:00,689.9,690.15,689.5,690.15,2059
2026-03-02 12:30:00,690.15,691.6,690.15,690.3,65
2026-03-02 12:31:00,690.3,691.5,690.3,691.5,315
2026-03-02 12:32:00,691.5,691.5,691.2,691.2,62
2026-03-02 12:33:00,691.5,691.5,690.15,691.2,504
2026-03-02 12:34:00,691.0,691.9,691.0,691.9,197
2026-03-02 12:35:00,691.9,691.9,691.2,691.2,2
2026-03-02 12:36:00,691.2,691.7,691.0,691.0,124
2026-03-02 12:37:00,691.0,691.0,690.2,690.3,103
2026-03-02 12:38:00,690.3,690.35,690.2,690.2,302
2026-03-02 12:39:00,690.35,690.35,690.2,690.2,503
2026-03-02 12:40:00,690.2,691.15,690.2,691.15,379
2026-03-02 12:41:00,691.15,692.0,691.15,692.0,977
2026-03-02 12:42:00,692.0,692.0,690.7,690.7,336
2026-03-02 12:43:00,690.7,690.7,690.3,690.3,25
2026-03-02 12:44:00,690.3,690.55,690.3,690.55,11
2026-03-02 12:45:00,690.55,690.7,687.2,687.2,2346
2026-03-02 12:46:00,687.2,687.2,686.5,686.5,246
2026-03-02 12:47:00,688.85,691.55,688.85,690.1,1442
2026-03-02 12:48:00,690.1,690.1,689.65,689.9,25
2026-03-02 12:49:00,689.9,691.0,689.85,689.85,1098
2026-03-02 12:50:00,689.85,689.85,689.75,689.75,20
2026-03-02 12:51:00,689.75,690.0,689.75,690.0,216
2026-03-02 12:52:00,690.0,690.55,688.35,688.95,1439
2026-03-02 12:53:00,688.95,689.8,688.95,689.4,60
2026-03-02 12:54:00,689.5,689.5,688.25,688.65,527
2026-03-02 12:55:00,688.65,689.4,686.4,686.4,979
2026-03-02 12:56:00,687.0,687.0,685.45,685.45,551
2026-03-02 12:57:00,685.3,685.3,683.7,684.8,925
2026-03-02 12:58:00,684.0,684.0,680.1,681.3,4855
2026-03-02 12:59:00,681.3,682.75,680.2,682.6,821
2026-03-02 13:00:00,683.4,686.55,683.15,685.05,1074
2026-03-02 13:01:00,685.05,686.4,684.05,685.9,1605
2026-03-02 13:02:00,685.6,685.6,684.6,684.6,160
2026-03-02 13:03:00,684.6,684.6,684.6,684.6,215
2026-03-02 13:04:00,684.6,684.6,684.0,684.0,250
2026-03-02 13:05:00,684.0,684.25,683.8,683.8,112
2026-03-02 13:06:00,684.05,684.05,682.75,683.0,567
2026-03-02 13:07:00,683.0,683.0,681.4,683.0,617
2026-03-02 13:08:00,683.0,683.0,681.0,681.6,523
2026-03-02 13:09:00,681.45,681.6,681.3,681.6,230
2026-03-02 13:10:00,681.6,682.1,681.6,682.1,73
2026-03-02 13:11:00,682.1,682.8,682.05,682.05,539
